date,WCE,world
2096-09,1.148,2.174
2096-10,2.647,2.354
2096-11,2.481,2.556
2096-12,3.14,2.591
2097-01,2.186,2.702
2097-02,1.932,2.601
2097-03,4.059,2.538
2097-04,2.999,2.466
2097-05,2.982,2.262
2097-06,2.392,2.513
2097-07,2.702,2.556
2097-08,1.261,2.737
2097-09,0.904,2.505
2097-10,1.01,2.365
2097-11,2.999,2.352
2097-12,2.884,2.645
2098-01,2.108,2.548
2098-02,2.317,2.498
2098-03,3.314,2.438
2098-04,2.612,2.3
2098-05,2.971,2.558
2098-06,2.365,2.653
2098-07,2.329,2.487
2098-08,1.404,2.481
2098-09,1.461,2.375
2098-10,1.815,2.277
2098-11,4.555,2.317
2098-12,2.657,2.609
2099-01,2.884,2.528
2099-02,2.557,2.5
2099-03,3.265,2.715
2099-04,2.41,2.628
2099-05,3.168,2.636
2099-06,2.26,2.544
2099-07,1.85,2.647
2099-08,2.24,2.664
2099-09,2.315,2.403
2099-10,3.2,2.479
2099-11,2.223,2.564
2099-12,2.83,2.548
2100-01,2.534,2.582
2100-02,2.677,2.702
2100-03,2.647,2.57
2100-04,2.657,2.329
2100-05,2.444,2.65
2100-06,2.105,2.498
2100-07,1.385,2.649
2100-08,1.208,2.426
2100-09,1.872,2.314
2100-10,2.671,2.514
2100-11,2.683,2.502
2100-12,3.293,2.771
