date,WCE,world
2096-03,3.511,7.689
2096-04,11.147,10.75
2096-05,18.296,13.378
2096-06,22.186,15.863
2096-07,22.13,17.042
2096-08,21.937,16.748
2096-09,16.434,14.599
2096-10,10.546,12.315
2096-11,3.41,9.71
2096-12,-0.578,6.927
2097-01,-2.682,4.927
2097-02,-1.488,5.29
2097-03,1.281,7.543
2097-04,10.98,10.51
2097-05,14.753,13.159
2097-06,20.883,15.507
2097-07,21.843,16.729
2097-08,19.703,16.418
2097-09,16.221,14.631
2097-10,9.87,12.088
2097-11,4.557,9.739
2097-12,-2.996,7.136
2098-01,-2.363,5.77
2098-02,-3.386,6.028
2098-03,1.955,7.708
2098-04,7.983,9.984
2098-05,13.714,13.061
2098-06,18.585,15.333
2098-07,22.026,16.523
2098-08,20.287,16.195
2098-09,14.971,14.473
2098-10,10.099,12.229
2098-11,5.912,9.36
2098-12,-2.339,7.019
2099-01,-3.394,5.354
2099-02,2.865,6.374
2099-03,3.342,7.996
2099-04,5.903,10.426
2099-05,15.258,13.027
2099-06,20.793,15.768
2099-07,21.817,16.705
2099-08,19.909,16.127
2099-09,15.371,14.149
2099-10,7.773,12.099
2099-11,4.191,9.581
2099-12,2.51,7.4
2100-01,0.845,6.222
2100-02,-0.009,6.489
2100-03,5.407,8.005
2100-04,8.491,10.764
2100-05,13.641,12.733
2100-06,17.821,15.298
2100-07,21.888,16.875
2100-08,19.655,16.289
2100-09,16.616,14.152
2100-10,9.832,12.338
2100-11,5.756,9.268
2100-12,-1.013,6.973
